2016,FAKSA,RADEK,Dallas,C,45,477.8,19,15,2.386,1.884,55.88,240,189,7.9167,92.0635,99.9802,483,418,60.653,52.491,53.61,3.9337,96.4115,100.3452
2016,CLIFFORD,KYLE,LosAngeles,LW,56,513.317,13,14,1.52,1.636,48.15,245,234,5.3061,94.0171,99.3232,492,426,57.508,49.794,53.59,2.6423,96.7136,99.3559
2016,NEAL,JAMES,Nashville,LW,82,"1,248.3",53,30,2.547,1.442,63.86,625,565,8.48,94.6903,103.1703,1216,1054,58.447,50.661,53.57,4.3586,97.1537,101.5123
2016,MARINCIN,MARTIN,Toronto,D,65,909.133,27,35,1.782,2.31,43.55,410,430,6.5854,91.8605,98.4459,881,765,58.143,50.488,53.52,3.0647,95.4248,98.4895
2016,GARDINER,JAKE,Toronto,D,79,"1,332.25",43,53,1.937,2.387,44.79,705,665,6.0993,92.0301,98.1294,1363,1184,61.385,53.323,53.51,3.1548,95.5237,98.6785
2016,FISHER,MIKE,Nashville,C,70,862.133,26,36,1.809,2.505,41.94,448,378,5.8036,90.4762,96.2798,872,758,60.687,52.753,53.5,2.9817,95.2507,98.2324
2016,JOKINEN,JUSSI,Florida,LW,81,996.233,53,28,3.192,1.686,65.43,527,431,10.0569,93.5035,103.5604,911,792,54.867,47.7,53.49,5.8178,96.4646,102.2824
2016,EAVES,PATRICK,Dallas,RW,54,561.417,20,19,2.137,2.031,51.28,273,245,7.326,92.2449,99.5709,576,501,61.559,53.543,53.48,3.4722,96.2076,99.6798
2016,EKHOLM,MATTIAS,Nashville,D,82,"1,363.15",58,47,2.553,2.069,55.24,647,566,8.9645,91.6961,100.6606,1212,1056,53.347,46.481,53.44,4.7855,95.5492,100.3347
2016,EDMUNDSON,JOEL,St.Louis,D,67,909.183,26,30,1.716,1.98,46.43,456,435,5.7018,93.1034,98.8052,883,770,58.272,50.815,53.42,2.9445,96.1039,99.0484
2016,BURNS,BRENT,SanJose,D,82,"1,515.03",63,56,2.495,2.218,52.94,808,695,7.797,91.9424,99.7394,1539,1342,60.949,53.147,53.42,4.0936,95.8271,99.9207
2016,SEKAC,JIRI,Arizona,LW,39,412.5,5,11,0.727,1.6,31.25,192,160,2.6042,93.125,95.7292,359,314,52.218,45.673,53.34,1.3928,96.4968,97.8896
2016,READ,MATT,Philadelphia,RW,79,904.283,23,30,1.526,1.991,43.4,462,408,4.9784,92.6471,97.6255,913,799,60.578,53.014,53.33,2.5192,96.2453,98.7645
2016,DONSKOI,JOONAS,SanJose,RW,76,934.217,40,32,2.569,2.055,55.56,468,390,8.547,91.7949,100.3419,893,782,57.353,50.224,53.31,4.4793,95.9079,100.3872
2016,KOMAROV,LEO,Toronto,C,67,872.433,26,40,1.788,2.751,39.39,453,432,5.7395,90.7407,96.4802,899,789,61.827,54.262,53.26,2.8921,94.9303,97.8224
2016,STASTNY,PAUL,St.Louis,C,64,914.233,40,34,2.625,2.231,54.05,519,469,7.7071,92.7505,100.4576,949,833,62.282,54.669,53.25,4.215,95.9184,100.1334
2016,MEDVEDEV,EVGENY,Philadelphia,D,45,695.95,27,24,2.328,2.069,52.94,346,348,7.8035,93.1034,100.9069,690,606,59.487,52.245,53.24,3.913,96.0396,99.9526
2016,TARASENKO,VLADIMIR,St.Louis,RW,80,"1,126.87",53,40,2.822,2.13,56.99,620,554,8.5484,92.7798,101.3282,1154,1014,61.445,53.99,53.23,4.5927,96.0552,100.6479
2016,ORLOV,DMITRY,Washington,D,82,"1,217.05",59,47,2.909,2.317,55.66,608,553,9.7039,91.5009,101.2048,1169,1028,57.631,50.68,53.21,5.047,95.428,100.475
2016,RITCHIE,NICK,Anaheim,LW,33,363.133,7,9,1.157,1.487,43.75,164,154,4.2683,94.1558,98.4241,343,302,56.673,49.899,53.18,2.0408,97.0199,99.0607
2016,OVECHKIN,ALEX,Washington,LW,79,"1,184.17",59,34,2.989,1.723,63.44,640,525,9.2188,93.5238,102.7426,1222,1077,61.917,54.57,53.15,4.8282,96.8431,101.6713
2016,COUSINS,NICK,Philadelphia,C,36,364.733,13,8,2.139,1.316,61.9,177,151,7.3446,94.702,102.0466,355,313,58.399,51.49,53.14,3.662,97.4441,101.1061
2016,NAKLADAL,JAKUB,Calgary,D,27,331.8,11,10,1.989,1.808,52.38,150,135,7.3333,92.5926,99.9259,305,269,55.154,48.644,53.14,3.6066,96.2825,99.8891
2016,WILLIAMS,JUSTIN,Washington,RW,82,1079,56,46,3.114,2.558,54.9,613,510,9.1354,90.9804,100.1158,1101,972,61.223,54.05,53.11,5.0863,95.2675,100.3538
2016,GALCHENYUK,ALEX,Montreal,C,82,"1,043.7",51,44,2.932,2.529,53.68,573,506,8.9005,91.3044,100.2049,1086,959,62.432,55.131,53.11,4.6961,95.4119,100.108
2016,SIMMONDS,WAYNE,Philadelphia,RW,81,"1,031.33",47,42,2.734,2.443,52.81,559,513,8.4079,91.8129,100.2208,1103,974,64.169,56.665,53.11,4.2611,95.6879,99.949
2016,COUTURE,LOGAN,SanJose,C,52,632.15,26,19,2.468,1.803,57.78,296,243,8.7838,92.1811,100.9649,599,529,56.854,50.21,53.1,4.3406,96.4083,100.7489
2016,KILLORN,ALEX,TampaBay,C,81,"1,081.33",48,36,2.663,1.998,57.14,534,499,8.9888,92.7856,101.7744,1029,910,57.096,50.493,53.07,4.6647,96.044,100.7087
2016,DUMOULIN,BRIAN,Pittsburgh,D,79,"1,288.25",51,39,2.375,1.816,56.67,691,602,7.3806,93.5216,100.9022,1199,1062,55.843,49.462,53.03,4.2535,96.3277,100.5812
2016,RAKELL,RICKARD,Anaheim,RW,72,946.583,43,37,2.726,2.345,53.75,496,424,8.6694,91.2736,99.943,893,792,56.604,50.202,53,4.8152,95.3283,100.1435
2016,COGLIANO,ANDREW,Anaheim,C,82,987.183,33,35,2.006,2.127,48.53,504,446,6.5476,92.1525,98.7001,936,830,56.889,50.447,53,3.5256,95.7831,99.3087
2016,ANDRIGHETTO,SVEN,Montreal,RW,44,548.45,24,18,2.626,1.969,57.14,292,265,8.2192,93.2076,101.4268,548,486,59.951,53.168,53,4.3796,96.2963,100.6759
2016,KESLER,RYAN,Anaheim,C,79,"1,079.62",33,37,1.834,2.056,47.14,533,467,6.1914,92.0771,98.2685,1031,919,57.298,51.074,52.87,3.2008,95.9739,99.1747
2016,WARSOFSKY,DAVID,NewJersey,D,22,318.217,5,13,0.943,2.451,27.78,170,153,2.9412,91.5033,94.4445,306,273,57.697,51.474,52.85,1.634,95.2381,96.8721
2016,ELLER,LARS,Montreal,C,79,969.8,37,45,2.289,2.784,45.12,490,452,7.551,90.0443,97.5953,941,840,58.218,51.969,52.84,3.932,94.6429,98.5749
2016,MARTINEZ,ALEC,LosAngeles,D,78,"1,244.37",44,34,2.122,1.639,56.41,615,565,7.1545,93.9823,101.1368,1275,1138,61.477,54.871,52.84,3.451,97.0123,100.4633
2016,PLEKANEC,TOMAS,Montreal,C,82,"1,081.37",47,39,2.608,2.164,54.65,572,534,8.2168,92.6966,100.9134,1075,961,59.647,53.321,52.8,4.3721,95.9417,100.3138
2016,JONES,SETH,Columbus,D,81,"1,345.58",42,51,1.873,2.274,45.16,709,623,5.9238,91.8138,97.7376,1347,1207,60.063,53.821,52.74,3.118,95.7747,98.8927
2016,GARBUTT,RYAN,Anaheim,C,80,798.233,21,34,1.578,2.556,38.18,389,363,5.3985,90.6336,96.0321,754,677,56.675,50.887,52.69,2.7851,94.9778,97.7629
2016,LEHTERA,JORI,St.Louis,C,79,983.183,46,29,2.807,1.77,61.33,510,455,9.0196,93.6264,102.646,933,838,56.937,51.14,52.68,4.9303,96.5394,101.4697
2016,WILSON,COLIN,Nashville,C,64,798.983,28,29,2.103,2.178,49.12,403,353,6.9479,91.7847,98.7326,754,678,56.622,50.915,52.65,3.7135,95.7227,99.4362
2016,WARD,JOEL,SanJose,RW,79,"1,028.47",35,38,2.042,2.217,47.95,490,434,7.1429,91.2442,98.3871,942,849,54.956,49.53,52.6,3.7155,95.5241,99.2396
2016,KADRI,NAZEM,Toronto,C,76,"1,091.78",33,50,1.814,2.748,39.76,575,558,5.7391,91.0394,96.7785,1140,1028,62.65,56.495,52.58,2.8947,95.1362,98.0309
2016,VLASIC,MARC-EDOUARD,SanJose,D,67,"1,187.65",56,43,2.829,2.172,56.57,548,486,10.219,91.1523,101.3713,1068,964,53.955,48.701,52.56,5.2434,95.5394,100.7828
